0.0,414.988307594,30.7616365172,0
0.25,414.990028149,30.7788667132,0
0.5,414.994194016,30.8004681886,0
0.75,414.999163695,30.8255774379,0
1.0,415.005244134,30.8529528193,0
1.25,415.011751975,30.8806236113,0
1.5,415.018878251,30.9087558931,0
1.75,415.025172365,30.9370464365,0
2.0,415.030672926,30.9657530497,0
2.25,415.035494879,30.9950456652,0
2.5,415.039638752,31.025201522,0
2.75,415.043028787,31.0564971468,0
3.0,415.04696027,31.0904028017,0
3.25,415.05135717,31.1269496262,0
3.5,415.056181578,31.1661523196,0
3.75,415.061281131,31.2080471428,0
4.0,415.065590842,31.2514068431,0
4.25,415.06907301,31.2963265134,0
4.5,415.071266171,31.3485595669,0
4.75,415.072398834,31.4030019188,0
5.0,415.072509079,31.4590830394,0
5.25,415.0715587,31.5169363308,0
5.5,415.070764126,31.5778266043,0
5.75,415.068793661,31.6403887653,0
6.0,415.06579409,31.7057370014,0
6.25,415.059251805,31.774439805,0
6.5,415.049471995,31.8462975379,0
6.75,415.0367217,31.9211407467,0
7.0,415.021191672,32.0013157005,0
7.25,415.002996238,32.0838355476,0
7.5,414.983503011,32.1700709819,0
7.75,414.962826331,32.2597208422,0
8.0,414.939665203,32.3561744372,0
8.25,414.914966193,32.4591193681,0
8.5,414.888805813,32.5681457838,0
8.75,414.861375106,32.6828680984,0
9.0,414.832750751,32.8029451912,0
9.25,414.802971617,32.9280800337,0
9.5,414.773795239,33.0590068345,0
9.75,414.7451839,33.1954154577,0
10.0,414.715949572,33.3357227788,0
10.25,414.685978162,33.4798250848,0
10.5,414.655546204,33.6267362499,0
10.75,414.624767528,33.7766537634,0
11.0,414.593680511,33.9296154027,0
11.25,414.562323516,34.0856748287,0
11.5,414.529053985,34.2438355139,0
11.75,414.494062965,34.4041681746,0
12.0,414.457465198,34.5667190982,0
12.25,414.419375416,34.7360438379,0
12.5,414.379869785,34.9070742027,0
12.75,414.34082069,35.0810109672,0
13.0,414.302075898,35.2624863526,0
13.25,414.265354528,35.4439519075,0
13.5,414.23057999,35.6275407448,0
13.75,414.197599437,35.8123749038,0
14.0,414.166336337,35.9988013093,0
14.25,414.136523373,36.1865315346,0
14.5,414.11125334,36.3752239076,0
14.75,414.09018255,36.5649134934,0
15.0,414.072929196,36.7558693464,0
15.25,414.059264082,36.9478583448,0
15.5,414.04888175,37.1409189529,0
15.75,414.039835302,37.3352126664,0
16.0,414.031972097,37.5308044087,0
16.25,414.025253936,37.7271603229,0
16.5,414.019566342,37.9254927284,0
16.75,414.014832972,38.1252634422,0
17.0,414.010977495,38.3265145187,0
17.25,414.007885427,38.52926666,0
17.5,414.005556743,38.7335319119,0
17.75,414.003838824,38.9393328648,0
18.0,414.002769801,39.1466532216,0
18.25,414.002197073,39.3555030894,0
18.5,414.002120634,39.5658679705,0
18.75,414.00250234,39.7777310065,0
19.0,414.003265905,39.9910763942,0
19.25,414.004373194,40.2058900039,0
19.5,414.005775864,40.42066115,0
19.75,414.007512804,40.6350852386,0
20.0,414.008371819,40.8485753933,0
20.25,414.008467454,41.0610408609,0
20.5,414.007799808,41.2731045816,0
20.75,414.006483426,41.484542461,0
21.0,414.005973349,41.6936976815,0
21.25,414.006193003,41.9008363593,0
21.5,414.005611316,42.1050140564,0
21.75,414.004189225,42.3066200432,0
22.0,414.002003252,42.5059226779,0
22.25,413.998978058,42.7031498259,0
22.5,413.99690249,42.8983739552,0
22.75,413.995623456,43.0919327787,0
23.0,413.993476933,43.2842934849,0
23.25,413.990538383,43.4756913256,0
23.5,413.986845215,43.6663088492,0
23.75,413.982396769,43.85631124,0
24.0,413.97726874,44.0458406403,0
24.25,413.971498734,44.2350428252,0
24.5,413.96337081,44.424584839,0
24.75,413.953113331,44.6145216699,0
25.0,413.940802118,44.8044348652,0
25.25,413.926513725,44.9950553055,0
25.5,413.912191734,45.186702812,0
25.75,413.89779803,45.3793116544,0
26.0,413.883332645,45.5728380154,0
26.25,413.868681177,45.767253923,0
26.5,413.853919948,45.9614403933,0
26.75,413.839010835,46.1575181078,0
27.0,413.824974287,46.3529664094,0
27.25,413.811658334,46.5478479872,0
27.5,413.79898726,46.7420122037,0
27.75,413.785208927,46.9347499474,0
28.0,413.770361853,47.1254923791,0
28.25,413.754408625,47.3149512896,0
28.5,413.737947371,47.5045913542,0
28.75,413.72094097,47.6947954043,0
29.0,413.70342854,47.8852674408,0
29.25,413.685334689,48.0757964159,0
29.5,413.666660247,48.2664697774,0
29.75,413.647444142,48.4569220448,0
30.0,413.627763554,48.6476511399,0
30.25,413.606654176,48.83990481,0
30.5,413.584193648,49.0338605795,0
30.75,413.560421416,49.2292190756,0
31.0,413.535490322,49.4256838912,0
31.25,413.508306103,49.6246352165,0
31.5,413.479096895,49.8259439619,0
31.75,413.446805412,50.0300241063,0
32.0,413.411659816,50.2368281419,0
32.25,413.373926515,50.4459360839,0
32.5,413.33371939,50.6571661291,0
32.75,413.291151972,50.8704457911,0
33.0,413.248088443,51.0865351833,0
33.25,413.204490516,51.3052163244,0
33.5,413.160434371,51.5262958219,0
33.75,413.115844251,51.7496869323,0
34.0,413.072476334,51.9753465233,0
34.25,413.030254103,52.2031291559,0
34.5,412.989062921,52.4329130719,0
34.75,412.948826303,52.6645882868,0
35.0,412.909429635,52.8980563957,0
35.25,412.870796461,53.1332403486,0
35.5,412.83217671,53.3611808517,0
35.75,412.793419783,53.5823859237,0
36.0,412.757631753,53.7963139302,0
36.25,412.724189033,54.0039971353,0
36.5,412.692864414,54.2060539963,0
36.75,412.664387634,54.4030055005,0
37.0,412.63995083,54.5938691871,0
37.25,412.619057993,54.7792659307,0
37.5,412.598769254,54.9598576362,0
37.75,412.579008909,55.1361578353,0
38.0,412.559663057,55.3086564381,0
38.25,412.540732188,55.4777866215,0
38.5,412.522064181,55.6439605322,0
38.75,412.503659438,55.8075389606,0
39.0,412.4854802,55.9688451215,0
39.25,412.467412366,56.1281869248,0
39.5,412.449494406,56.2858206275,0
39.75,412.431612169,56.4419877937,0
40.0,412.413804066,56.5968966665,0
40.25,412.395955276,56.75064515,0
40.5,412.379781799,56.9050430665,0
40.75,412.36513123,57.0580613108,0
41.0,412.351927444,57.2101801174,0
41.25,412.339979889,57.3615488234,0
41.5,412.330770274,57.5137476476,0
41.75,412.324070574,57.6667600808,0
42.0,412.319690831,57.8205653352,0
42.25,412.317402867,57.9751719597,0
42.5,412.317131034,58.1305713464,0
42.75,412.318647033,58.2867692275,0
43.0,412.322267915,58.4423737118,0
43.25,412.329031771,58.5956219279,0
43.5,412.338708144,58.7467508185,0
43.75,412.35106674,58.8959961562,0
44.0,412.365915559,59.0435752739,0
44.25,412.383024564,59.1896851312,0
44.5,412.402240125,59.3345137409,0
44.75,412.422180206,59.477226543,0
45.0,412.44276853,59.6201357343,0
45.25,412.46381453,59.7611689023,0
45.5,412.486775068,59.9015504142,0
45.75,412.510514731,60.0402474559,0
46.0,412.535031897,60.1775268181,0
46.25,412.560286988,60.3136381228,0
46.5,412.586240569,60.4491411709,0
46.75,412.61296778,60.5838107699,0
47.0,412.640391316,60.7178599131,0
47.25,412.668510246,60.8514290779,0
47.5,412.698306439,60.9857199259,0
47.75,412.729665355,61.1206851631,0
48.0,412.760680516,61.2546328728,0
48.25,412.793106125,61.3892163626,0
48.5,412.82690384,61.5243819265,0
48.75,412.861957907,61.660057713,0
49.0,412.898154964,61.7962415661,0
49.25,412.935494858,61.9328933875,0
49.5,412.974539671,62.0682608329,0
49.75,413.015175701,62.2024537278,0
50.0,413.057289202,62.3355843081,0
50.25,413.100766398,62.4677511829,0
50.5,413.145569756,62.5990338924,0
50.75,413.191509118,62.7295384979,0
51.0,413.238585047,62.8593356448,0
51.25,413.286645476,62.9885026468,0
51.5,413.335690898,63.1170913078,0
