0.0,408.380744515,28.5361478549,0
0.25,408.383386129,28.5681128691,0
0.5,408.38717435,28.5954294476,0
0.75,408.3907441,28.6203461756,0
1.0,408.394071935,28.6442743537,0
1.25,408.397197119,28.6681904617,0
1.5,408.400235935,28.692794905,0
1.75,408.401262308,28.7153102781,0
2.0,408.400469492,28.7381165842,0
2.25,408.397974295,28.7616103274,0
2.5,408.393956209,28.7856681903,0
2.75,408.390361983,28.8120994956,0
3.0,408.387229468,28.8409003109,0
3.25,408.382981343,28.8707107417,0
3.5,408.378979534,28.9028302109,0
3.75,408.375014891,28.9377895526,0
4.0,408.37260448,28.9745075283,0
4.25,408.371596866,29.0129897163,0
4.5,408.372727244,29.0545758452,0
4.75,408.377567537,29.0986101644,0
5.0,408.386138135,29.1424113597,0
5.25,408.398016809,29.1861307186,0
5.5,408.411683098,29.2306483257,0
5.75,408.425694583,29.2745939521,0
6.0,408.436883702,29.3177119642,0
6.25,408.44408131,29.3600809909,0
6.5,408.447629509,29.4019641952,0
6.75,408.449084682,29.4416469052,0
7.0,408.450232844,29.4785523882,0
7.25,408.451074057,29.5129963584,0
7.5,408.451760978,29.5458918704,0
7.75,408.452255538,29.5768848854,0
8.0,408.452634106,29.6062577365,0
8.25,408.452896777,29.6342896105,0
8.5,408.453081782,29.6612314562,0
8.75,408.453227348,29.6873423913,0
9.0,408.453333571,29.7128683355,0
9.25,408.453591168,29.737976561,0
9.5,408.452792522,29.7623070312,0
9.75,408.451089325,29.7861118921,0
10.0,408.448595182,29.8096343109,0
10.25,408.445347489,29.8330982412,0
10.5,408.441535187,29.8639104804,0
10.75,408.435523539,29.8955425423,0
11.0,408.42746497,29.9281698368,0
11.25,408.417456083,29.9597168531,0
11.5,408.408414426,29.9974574577,0
11.75,408.398510533,30.0335163754,0
12.0,408.386927675,30.0700089482,0
12.25,408.37315411,30.1051787547,0
12.5,408.357305447,30.1391253226,0
12.75,408.339573529,30.1719464983,0
13.0,408.320340802,30.2037866396,0
13.25,408.29964638,30.2347247299,0
13.5,408.278877333,30.2642843443,0
13.75,408.258032256,30.2926134876,0
14.0,408.236057267,30.319472524,0
14.25,408.213065629,30.3449607575,0
14.5,408.189094445,30.3691662829,0
14.75,408.164295378,30.392191767,0
15.0,408.138744883,30.4139990839,0
15.25,408.112767815,30.435673677,0
15.5,408.087265836,30.4575846681,0
15.75,408.062165454,30.4797378469,0
16.0,408.038443767,30.5028429376,0
16.25,408.014743942,30.5282680065,0
16.5,407.991028899,30.5559979515,0
16.75,407.96800352,30.5846374652,0
17.0,407.945515353,30.6140906088,0
17.25,407.923564478,30.6443763144,0
17.5,407.902112795,30.6755148784,0
17.75,407.881122197,30.7075217182,0
18.0,407.860554533,30.7404141382,0
18.25,407.84048574,30.7741723719,0
18.5,407.819977946,30.8082410352,0
18.75,407.799106238,30.8426468585,0
19.0,407.777907685,30.8773981197,0
19.25,407.756419464,30.9125357677,0
19.5,407.734640691,30.9481059645,0
19.75,407.713355301,30.9847632517,0
20.0,407.692486361,31.0223940743,0
20.25,407.671632744,31.0626565676,0
20.5,407.650755328,31.1054173726,0
20.75,407.629891357,31.1505585728,0
21.0,407.608925589,31.1979608073,0
21.25,407.587895419,31.2498884843,0
21.5,407.566477521,31.3048015831,0
21.75,407.544595496,31.362584523,0
22.0,407.522726027,31.4220392912,0
22.25,407.500830225,31.4830849928,0
22.5,407.478964521,31.5451237974,0
22.75,407.457088837,31.6071250234,0
23.0,407.435201421,31.6691409592,0
23.25,407.413053646,31.7320107951,0
23.5,407.390568952,31.795672827,0
23.75,407.367899658,31.8600784916,0
24.0,407.345446301,31.9235744334,0
24.25,407.323286207,31.9862407271,0
24.5,407.301344049,32.0481498006,0
24.75,407.279620729,32.1093705336,0
25.0,407.258078932,32.1699675131,0
25.25,407.236757567,32.230007836,0
25.5,407.213786985,32.2879966116,0
25.75,407.189321107,32.3441468964,0
26.0,407.163436519,32.3987725743,0
26.25,407.136497732,32.4514206347,0
26.5,407.107081602,32.5034033137,0
26.75,407.075455271,32.5548830856,0
27.0,407.040834398,32.6048501186,0
27.25,407.005275666,32.6548515587,0
27.5,406.968892326,32.7049383312,0
27.75,406.931683302,32.755149248,0
28.0,406.89376206,32.8055276684,0
28.25,406.854915965,32.8545177879,0
28.5,406.815966317,32.900554156,0
28.75,406.778489342,32.942726344,0
29.0,406.742371216,32.9814022046,0
29.25,406.707421821,33.0169232076,0
29.5,406.675157179,33.0479260361,0
29.75,406.64531165,33.0748348291,0
30.0,406.616508349,33.0970067807,0
30.25,406.588655703,33.1151696118,0
30.5,406.561525024,33.1284219412,0
30.75,406.535116612,33.1371143756,0
31.0,406.507709503,33.140862327,0
31.25,406.479494378,33.1389680925,0
31.5,406.45058567,33.131900905,0
31.75,406.421097829,33.1201071288,0
32.0,406.391221652,33.1040032683,0
32.25,406.360995365,33.0839657856,0
32.5,406.329097855,33.0601463313,0
32.75,406.297156084,33.0329950425,0
33.0,406.265246465,33.002821236,0
33.25,406.233369111,32.9699082077,0
33.5,406.201562326,32.9345197648,0
33.75,406.172295956,32.8994519732,0
34.0,406.145301014,32.8649038076,0
34.25,406.118517724,32.8292978105,0
34.5,406.09011557,32.7916127992,0
34.75,406.062035255,32.7530215092,0
35.0,406.032685582,32.7118155392,0
35.25,406.003770367,32.6699672367,0
35.5,405.975212225,32.627549447,0
35.75,405.947086449,32.584645161,0
36.0,405.918456437,32.5390075057,0
36.25,405.891130348,32.493735339,0
36.5,405.865031419,32.4484021243,0
36.75,405.840082898,32.4030491721,0
37.0,405.814486839,32.3590349762,0
37.25,405.788319527,32.3162710156,0
37.5,405.762932106,32.2746500407,0
37.75,405.738322868,32.2341693421,0
38.0,405.714413987,32.1948287929,0
38.25,405.691986958,32.1570853591,0
38.5,405.670924665,32.1214967279,0
38.75,405.651148374,32.0876334792,0
39.0,405.632541451,32.0554074284,0
39.25,405.615063775,32.0244944326,0
39.5,405.598560964,31.9953103994,0
39.75,405.581570797,31.9671041568,0
40.0,405.564757972,31.9413986445,0
40.25,405.548123559,31.9179424674,0
40.5,405.532906885,31.8966079176,0
40.75,405.518255208,31.8755971307,0
41.0,405.504092851,31.8548693539,0
41.25,405.490382235,31.8343986121,0
41.5,405.477085746,31.8141858997,0
41.75,405.464165741,31.794237452,0
42.0,405.451737795,31.7745510039,0
42.25,405.439014115,31.7546339729,0
42.5,405.424871679,31.7343916743,0
42.75,405.409463507,31.7140509849,0
43.0,405.392904497,31.6938603028,0
43.25,405.375309492,31.6741248426,0
43.5,405.356717077,31.6551984265,0
43.75,405.338443724,31.6468556091,0
44.0,405.31928982,31.6394467907,0
44.25,405.300627956,31.6351742451,0
44.5,405.282331788,31.6332474821,0
44.75,405.264260261,31.6348128955,0
